2972	CSE-107	-77	1429768945669	cse305
2971	CSE-104	-79	1429768945665	cse305
2970	CSE-204	-83	1429768945660	cse305
2969	CSE-205	-67	1429768945656	cse305
2968	CSE-B03	-76	1429768945645	cse305
2967	CSE-303	-62	1429768945620	cse305
2966	CSE-304	-45	1429768945616	cse305
2965	CSE-118	-88	1429768929904	cse305
2964	CSE-515	-87	1429768929902	cse305
2963	CSE-503	-80	1429768929898	cse305
2962	CSE-107	-80	1429768929887	cse305
2961	CSE-104	-79	1429768929883	cse305
2960	CSE-204	-80	1429768929872	cse305
2959	CSE-205	-64	1429768929869	cse305
2958	CSE-B03	-72	1429768929866	cse305
2957	CSE-303	-70	1429768929863	cse305
2956	CSE-304	-43	1429768929857	cse305
2955	CSE-118	-88	1429768914299	cse305
2954	CSE-515	-87	1429768914296	cse305
2953	CSE-503	-80	1429768914293	cse305
2952	CSE-107	-77	1429768914290	cse305
2951	CSE-104	-76	1429768914286	cse305
2950	CSE-204	-74	1429768914283	cse305
2949	CSE-205	-67	1429768914279	cse305
2948	CSE-B03	-67	1429768914275	cse305
2947	CSE-303	-69	1429768914272	cse305
2946	CSE-304	-36	1429768914262	cse305
2945	CSE-503	-83	1429768898550	cse305
2944	CSE-107	-84	1429768898547	cse305
2943	CSE-104	-90	1429768898544	cse305
2942	CSE-204	-78	1429768898541	cse305
2941	CSE-506	-86	1429768898537	cse305
2940	CSE-205	-75	1429768898534	cse305
2939	CSE-B03	-78	1429768898531	cse305
2938	CSE-303	-64	1429768898524	cse305
2937	CSE-304	-51	1429768898520	cse305
2936	CSE-503	-83	1429768882956	cse305
2935	CSE-G07	-90	1429768882953	cse305
2934	CSE-214	-87	1429768882951	cse305
2933	CSE-107	-84	1429768882949	cse305
2932	CSE-104	-90	1429768882946	cse305
2931	CSE-204	-78	1429768882944	cse305
2930	CSE-506	-86	1429768882941	cse305
2929	CSE-205	-76	1429768882937	cse305
2928	CSE-214	-93	1429768932770	cse303
2927	CSE-506	-92	1429768932768	cse303
2926	CSE-B03	-83	1429768882934	cse305
2925	CSE-104	-89	1429768932765	cse303
2924	CSE-303	-67	1429768882927	cse305
2923	CSE-107	-87	1429768932763	cse303
2922	CSE-304	-54	1429768882923	cse305
2921	CSE-503	-79	1429768932761	cse303
2920	CSE-G07	-90	1429768871268	cse305
2919	CSE-205	-74	1429768932759	cse303
2918	CSE-214	-87	1429768871264	cse305
2917	CSE-B03	-79	1429768932757	cse303
2916	CSE-303	-67	1429768932755	cse303
2915	CSE-107	-84	1429768871260	cse305
2914	CSE-304	-48	1429768932752	cse303
2913	CSE-104	-80	1429768871257	cse305
2912	CSE-204	-83	1429768932741	cse303
2911	CSE-204	-80	1429768871253	cse305
2910	CSE-506	-89	1429768871250	cse305
2909	CSE-205	-64	1429768871245	cse305
2908	CSE-B03	-80	1429768871240	cse305
2907	CSE-303	-60	1429768871230	cse305
2906	CSE-304	-46	1429768871211	cse305
2905	CSE-107	-81	1429768855574	cse305
2904	CSE-104	-80	1429768855569	cse305
2903	CSE-204	-84	1429768855566	cse305
2902	CSE-506	-89	1429768855563	cse305
2901	CSE-503	-71	1429768855558	cse305
2900	CSE-205	-63	1429768855554	cse305
2899	CSE-B03	-68	1429768855543	cse305
2898	CSE-303	-69	1429768855539	cse305
2897	CSE-304	-45	1429768855525	cse305
2896	CSE-104	-91	1429768839919	cse305
2895	CSE-204	-74	1429768839916	cse305
2894	CSE-506	-85	1429768839911	cse305
2893	CSE-503	-71	1429768839907	cse305
2892	CSE-205	-76	1429768839903	cse305
2891	CSE-B03	-66	1429768839900	cse305
2890	CSE-303	-62	1429768839891	cse305
2889	CSE-304	-68	1429768839881	cse305
2888	CSE-506R	-89	1429768824382	cse305
2887	CSE-104	-87	1429768824380	cse305
2886	CSE-107	-87	1429768824377	cse305
2885	CSE-214	-90	1429768871741	cse303
2884	CSE-204	-79	1429768824373	cse305
2883	CSE-G07	-94	1429768871739	cse303
2882	CSE-506	-89	1429768824369	cse305
2881	CSE-506	-95	1429768871737	cse303
2880	CSE-104	-86	1429768871735	cse303
2879	CSE-503	-79	1429768824317	cse305
2878	CSE-107	-85	1429768871732	cse303
2877	CSE-205	-73	1429768824313	cse305
2876	CSE-503	-77	1429768871730	cse303
2875	CSE-B03	-64	1429768824309	cse305
2874	CSE-205	-74	1429768871728	cse303
2873	CSE-B03	-69	1429768871726	cse303
2872	CSE-303	-65	1429768871723	cse303
2871	CSE-304	-48	1429768871721	cse303
2870	CSE-204	-83	1429768871700	cse303
2869	CSE-303	-64	1429768824301	cse305
2868	CSE-304	-60	1429768824291	cse305
2867	CSE-G07	-91	1429768808766	cse305
2866	CSE-506R	-89	1429768808764	cse305
2865	CSE-104	-87	1429768808762	cse305
2864	CSE-107	-87	1429768808760	cse305
2863	CSE-204	-79	1429768808758	cse305
2862	CSE-506	-84	1429768808756	cse305
2861	CSE-503	-79	1429768808752	cse305
2860	CSE-205	-72	1429768808748	cse305
2859	CSE-B03	-64	1429768808744	cse305
2858	CSE-303	-63	1429768808740	cse305
2857	CSE-304	-55	1429768808735	cse305
2856	CSE-G07	-91	1429768797022	cse305
2855	CSE-214	-88	1429768797019	cse305
2854	CSE-506R	-90	1429768797014	cse305
2853	CSE-104	-86	1429768797010	cse305
2852	CSE-107	-82	1429768797004	cse305
2851	CSE-204	-80	1429768796998	cse305
2850	CSE-506	-84	1429768796995	cse305
2849	CSE-503	-79	1429768796991	cse305
2848	CSE-205	-72	1429768796987	cse305
2847	CSE-B03	-73	1429768796982	cse305
2846	CSE-303	-62	1429768796974	cse305
2845	CSE-304	-54	1429768796968	cse305
2844	CSE-214	-88	1429768781330	cse305
2843	CSE-506R	-90	1429768781324	cse305
2842	CSE-104	-86	1429768781316	cse305
2841	CSE-107	-73	1429768781310	cse305
2840	CSE-204	-79	1429768781299	cse305
2839	CSE-506	-85	1429768781292	cse305
2838	CSE-503	-76	1429768781286	cse305
2837	CSE-205	-63	1429768781280	cse305
2836	CSE-B03	-70	1429768781271	cse305
2835	CSE-303	-63	1429768781266	cse305
2834	CSE-304	-45	1429768781254	cse305
2833	CSE-506R	-91	1429768765574	cse305
2832	CSE-104	-89	1429768765571	cse305
2831	CSE-107	-80	1429768765561	cse305
2830	CSE-204	-78	1429768765558	cse305
2829	CSE-506	-85	1429768765554	cse305
2828	CSE-503	-88	1429768765550	cse305
2827	CSE-205	-79	1429768765547	cse305
2826	CSE-B03	-67	1429768765542	cse305
2825	CSE-303	-59	1429768765538	cse305
2824	CSE-304	-54	1429768765519	cse305
2823	CSE-506R	-91	1429768749908	cse305
2822	CSE-104	-89	1429768749904	cse305
2821	CSE-107	-83	1429768749900	cse305
2820	CSE-204	-73	1429768749892	cse305
2819	CSE-506	-83	1429768749888	cse305
2818	CSE-503	-79	1429768749884	cse305
2817	CSE-205	-70	1429768749879	cse305
2816	CSE-B03	-62	1429768749876	cse305
2815	CSE-303	-72	1429768749872	cse305
2814	CSE-304	-61	1429768749866	cse305
2813	CSE-104	-89	1429768734227	cse305
2812	CSE-107	-87	1429768734223	cse305
2811	CSE-204	-73	1429768734219	cse305
2810	CSE-506	-83	1429768734214	cse305
2809	CSE-503	-77	1429768734210	cse305
2808	CSE-205	-70	1429768734205	cse305
2807	CSE-B03	-64	1429768734197	cse305
2806	CSE-303	-60	1429768734193	cse305
2805	CSE-304	-56	1429768734188	cse305
2804	CSE-104	-89	1429768718663	cse305
2803	CSE-107	-92	1429768718661	cse305
2802	CSE-204	-71	1429768718654	cse305
2801	CSE-506	-82	1429768718650	cse305
2800	CSE-503	-77	1429768718646	cse305
2799	CSE-205	-70	1429768718641	cse305
2798	CSE-B03	-61	1429768718637	cse305
2797	CSE-303	-60	1429768718634	cse305
2796	CSE-304	-58	1429768718628	cse305
2795	CSE-506	-89	1429768693726	cse305
2794	CSE-503	-73	1429768693723	cse305
2793	CSE-205	-72	1429768693720	cse305
2792	CSE-B03	-71	1429768693717	cse305
2791	CSE-303	-63	1429768693714	cse305
2790	CSE-506R	-90	1429768315621	cse
2789	CSE-506	-88	1429768315618	cse
2788	CSE-104	-86	1429768315616	cse
2787	CSE-107	-84	1429768315613	cse
2786	CSE-503	-70	1429768315609	cse
2785	CSE-204	-83	1429768315606	cse
2784	CSE-B03	-75	1429768315603	cse
2783	CSE-205	-69	1429768315600	cse
2782	CSE-303	-66	1429768315595	cse
2781	CSE-304	-57	1429768315589	cse
2780	CSE-506	-89	1429768300005	cse
2779	CSE-104	-86	1429768299997	cse
2778	CSE-107	-83	1429768299982	cse
2777	CSE-503	-70	1429768299979	cse
2776	CSE-204	-83	1429768299976	cse
2775	CSE-B03	-72	1429768299972	cse
2774	CSE-205	-70	1429768299966	cse
2773	CSE-303	-67	1429768299962	cse
2772	CSE-304	-69	1429768299952	cse
2771	CSE-214	-91	1429768022981	cse303
2770	CSE-506	-90	1429768022978	cse303
2769	CSE-104	-82	1429768022976	cse303
2768	CSE-107	-84	1429768022974	cse303
2767	CSE-503	-85	1429768022972	cse303
2766	CSE-205	-82	1429768022970	cse303
2765	CSE-B03	-68	1429768022962	cse303
2764	CSE-303	-76	1429768022948	cse303
2763	CSE-304	-68	1429768022938	cse303
2762	CSE-204	-78	1429768022930	cse303
2761	CSE-506	-94	1429767902017	cse303
2760	CSE-104	-77	1429767902014	cse303
2759	CSE-107	-81	1429767902012	cse303
2758	CSE-503	-68	1429767902011	cse303
2757	CSE-205	-68	1429767902009	cse303
2756	CSE-B03	-64	1429767902007	cse303
2755	CSE-303	-66	1429767902005	cse303
2754	CSE-304	-47	1429767902002	cse303
2753	CSE-204	-79	1429767901998	cse303
2752	CSE-506	-87	1429767841793	cse303
2751	CSE-104	-85	1429767841789	cse303
2750	CSE-107	-79	1429767841785	cse303
2749	CSE-503	-77	1429767841781	cse303
2748	CSE-205	-68	1429767841778	cse303
2747	CSE-B03	-76	1429767841774	cse303
2746	CSE-303	-69	1429767841769	cse303
2745	CSE-304	-54	1429767841764	cse303
2744	CSE-204	-88	1429767841759	cse303
2743	CSE-214	-95	1429767781927	cse303
2742	CSE-104	-87	1429767781925	cse303
2741	CSE-107	-78	1429767781923	cse303
2740	CSE-503	-85	1429767781921	cse303
2739	CSE-205	-72	1429767781919	cse303
2738	CSE-B03	-74	1429767781917	cse303
2737	CSE-303	-67	1429767781914	cse303
2736	CSE-304	-47	1429767781910	cse303
2735	CSE-204	-77	1429767781905	cse303
2734	CSE-214	-95	1429767720826	cse303
2733	CSE-506	-93	1429767720822	cse303
2732	CSE-104	-88	1429767720818	cse303
2731	CSE-107	-89	1429767720814	cse303
2730	CSE-503	-83	1429767720807	cse303
2729	CSE-205	-75	1429767720803	cse303
2728	CSE-B03	-73	1429767720799	cse303
2727	CSE-303	-79	1429767720796	cse303
2726	CSE-304	-45	1429767720792	cse303
2725	CSE-204	-70	1429767720785	cse303
2724	CSE-506	-93	1429767660764	cse303
2723	CSE-104	-92	1429767660762	cse303
2722	CSE-107	-86	1429767660760	cse303
2721	CSE-503	-87	1429767660757	cse303
2720	CSE-205	-82	1429767660754	cse303
2719	CSE-B03	-61	1429767660752	cse303
2718	CSE-303	-83	1429767660750	cse303
2717	CSE-304	-58	1429767660747	cse303
2716	CSE-204	-70	1429767660743	cse303
2715	CSE-214	-87	1429767471461	cse303
2714	CSE-104	-92	1429767471458	cse303
2713	CSE-107	-89	1429767471456	cse303
2712	CSE-503	-75	1429767471454	cse303
2711	CSE-205	-74	1429767471452	cse303
2710	CSE-B03	-66	1429767471450	cse303
2709	CSE-303	-74	1429767471448	cse303
2708	CSE-304	-44	1429767471445	cse303
2707	CSE-204	-85	1429767471442	cse303
2706	CSE-214	-87	1429767411509	cse303
2705	CSE-104	-90	1429767411506	cse303
2704	CSE-107	-89	1429767411504	cse303
2703	CSE-503	-74	1429767411502	cse303
2702	CSE-205	-69	1429767411500	cse303
2701	CSE-B03	-74	1429767411498	cse303
2700	CSE-303	-76	1429767411494	cse303
2699	CSE-304	-59	1429767411491	cse303
2698	CSE-204	-77	1429767411473	cse303
2697	CSE-104	-91	1429767350537	cse303
2696	CSE-107	-90	1429767350535	cse303
2695	CSE-503	-73	1429767350533	cse303
2694	CSE-205	-77	1429767350531	cse303
2693	CSE-B03	-65	1429767350523	cse303
2692	CSE-303	-74	1429767350516	cse303
2691	CSE-304	-44	1429767350508	cse303
2690	CSE-204	-86	1429767350497	cse303
2689	CSE-506	-88	1429767290091	cse303
2688	CSE-104	-89	1429767290088	cse303
2687	CSE-107	-81	1429767290084	cse303
2686	CSE-503	-75	1429767290081	cse303
2685	CSE-205	-75	1429767290077	cse303
2684	CSE-B03	-73	1429767290074	cse303
2683	CSE-303	-81	1429767290070	cse303
2682	CSE-304	-45	1429767290066	cse303
2681	CSE-204	-86	1429767290058	cse303
2680	CSE-506	-88	1429767230035	cse303
2679	CSE-104	-83	1429767230031	cse303
2678	CSE-107	-82	1429767230028	cse303
2677	CSE-503	-81	1429767230024	cse303
2676	CSE-205	-77	1429767230021	cse303
2675	CSE-B03	-77	1429767230018	cse303
2674	CSE-303	-77	1429767230015	cse303
2673	CSE-304	-51	1429767230012	cse303
2672	CSE-204	-88	1429767230008	cse303
2671	CSE-104	-86	1429767169095	cse303
2670	CSE-107	-88	1429767169090	cse303
2669	CSE-503	-78	1429767169085	cse303
2668	CSE-205	-66	1429767169079	cse303
2667	CSE-B03	-69	1429767169074	cse303
2666	CSE-303	-75	1429767169069	cse303
2665	CSE-304	-43	1429767169064	cse303
2664	CSE-204	-81	1429767169054	cse303
2663	CSE-104	-82	1429767109146	cse303
2662	CSE-107	-84	1429767109143	cse303
2661	CSE-503	-78	1429767109141	cse303
2660	CSE-205	-66	1429767109138	cse303
2659	CSE-B03	-73	1429767109136	cse303
2658	CSE-303	-72	1429767109134	cse303
2657	CSE-304	-48	1429767109132	cse303
2656	CSE-204	-88	1429767109129	cse303
2655	CSE-104	-88	1429767048759	cse303
2654	CSE-107	-81	1429767048754	cse303
2653	CSE-506	-94	1429767048751	cse303
2652	CSE-503	-81	1429767048748	cse303
2651	CSE-205	-65	1429767048745	cse303
2649	CSE-303	-81	1429767048736	cse303
